last_obs,v_inf,ip,h,range,n_imp,last_obs_jd,fullname,ps_max,ts_max,diameter,ps_cum,id,des
2025-01-26,21.86,3.086e-07,29.20,2063-2063,1,2460701.5,(2025 BP4),-8.12,0,0.0049,-8.12,bK25B04P,2025 BP4
2025-01-27,15.8242913294917,1.747856e-05,28.46,2056-2113,9,2460702.5,(2025 BS4),-6.33,0,0.0069,-6.26,bK25B04S,2025 BS4
2025-01-22,16.68,1.709e-05,26.81,2044-2044,1,2460697.5,(2025 BT2),-5.05,0,0.015,-5.05,bK25B02T,2025 BT2
2025-01-30,5.90,7.066e-08,28.54,2107-2107,1,2460705.5,(2025 BT4),-9.24,0,0.0066,-9.24,bK25B04T,2025 BT4
2025-02-08,8.28978963323963,4.831847e-06,27.72,2110-2124,8,2460714.5,(2025 CM1),-7.16,0,0.0097,-7.01,bK25C01M,2025 CM1
2025-02-08,8.33438518387366,8.3329662e-06,28.22,2072-2124,30,2460714.5,(2025 BN6),-7.59,0,0.0077,-6.91,bK25B06N,2025 BN6
2025-02-04,6.32254700546228,2.88158e-07,26.98,2112-2121,3,2460710.5,(2025 CM),-8.07,0,0.014,-7.91,bK25C00M,2025 CM
2025-02-06,5.65,3.678e-09,30.33,2076-2076,1,2460712.5,(2025 CR1),-11.18,0,0.0029,-11.18,bK25C01R,2025 CR1
2025-01-05,16.11,1.7417e-07,25.78,2068-2085,2,2460680.5,(2024 YM12),-7.25,0,0.024,-7.01,bK24Y12M,2024 YM12
2025-01-02,9.79822014708102,2.05764418e-05,28.76,2080-2120,18,2460677.5,(2025 AO),-7.10,0,0.006,-6.65,bK25A00O,2025 AO
2010-06-25,23.5333544457798,1.35623e-08,19.80,2027-2122,31,2455372.5,(2010 MY112),-4.87,0,0.37,-4.43,bK10MB2Y,2010 MY112
2025-02-20,7.48721093676594,0.0015349276602,30.83,2081-2125,29,2460726.5,(2025 DW),-6.16,0,0.0023,-5.97,bK25D00W,2025 DW
2025-03-20,11.78,3.3178e-06,25.08,2067-2078,2,2460754.5,(2025 DE1),-5.55,0,0.033,-5.46,bK25D01E,2025 DE1
2025-03-23,20.360159410167,0.000100613156,29.09,2114-2122,7,2460757.5,(2025 FK3),-6.26,0,0.0051,-5.97,bK25F03K,2025 FK3
2025-02-21,15.2706771245973,1.51464e-06,30.21,2073-2073,2,2460727.5,(2025 DK1),-8.20,0,0.0031,-8.19,bK25D01K,2025 DK1
2025-09-17,9.73996530175163,0.00044285809,26.64,2044-2071,12,2460935.5,(2025 DT2),-3.77,0,0.016,-3.77,bK25D02T,2025 DT2
2025-02-27,7.61003643608991,0.0010419558214,28.61,2072-2123,40,2460733.5,(2025 DT1),-4.82,0,0.0064,-4.82,bK25D01T,2025 DT1
2025-03-22,5.84,1.59378e-07,26.90,2078-2078,2,2460756.5,(2025 EQ2),-7.91,0,0.014,-7.91,bK25E02Q,2025 EQ2
2025-04-24,11.2860915618488,3.7463704e-06,29.34,2056-2124,35,2460789.5,(2025 HO),-8.33,0,0.0046,-7.68,bK25H00O,2025 HO
2025-09-24,7.04595130713642,3.62969e-06,31.82,2092-2125,11,2460942.5,(2025 SU4),-9.58,0,0.0015,-9.15,bK25S04U,2025 SU4
2025-03-04,17.5552189654251,4.86195503e-05,25.01,2102-2121,9,2460738.5,(2025 DT4),-4.72,0,0.034,-4.41,bK25D04T,2025 DT4
2025-02-05,5.07848222505965,0.000141037801,29.39,2077-2124,55,2460711.5,(2025 CB8),-6.68,0,0.00448,-6.33,bK25C08B,2025 CB8
2025-02-20,11.6320427936847,2.32324e-06,29.31,2057-2101,9,2460726.5,(2025 DT5),-8.09,0,0.00465,-7.63,bK25D05T,2025 DT5
2025-03-06,5.19,5.667e-07,30.74,2122-2122,1,2460740.5,(2025 EX1),-9.49,0,0.0024,-9.49,bK25E01X,2025 EX1
2025-02-24,17.83,7.906e-08,27.27,2058-2058,1,2460730.5,(2025 DZ4),-7.82,0,0.012,-7.82,bK25D04Z,2025 DZ4
2025-02-26,5.7348916770121,0.0002217240446,30.14,2070-2125,279,2460732.5,(2025 DN6),-7.32,0,0.0032,-6.41,bK25D06N,2025 DN6
2025-11-16,14.0771653852778,4.91680294e-05,27.76,2062-2125,17,2460995.5,(2025 VW3),-5.72,0,0.0095,-5.55,bK25V03W,2025 VW3
2025-03-04,16.6709382730478,1.54017e-08,25.19,2077-2077,2,2460738.5,(2025 DS3),-7.79,0,0.031,-7.78,bK25D03S,2025 DS3
2025-03-10,10.5130173536329,1.089743e-06,25.63,2099-2124,9,2460744.5,(2025 DL22),-6.99,0,0.025,-6.55,bK25D22L,2025 DL22
2025-03-22,18.6396282452098,0.0003207666939,27.64,2103-2112,31,2460756.5,(2025 FC1),-4.82,0,0.01,-4.76,bK25F01C,2025 FC1
2025-04-19,12.5879698322898,0.0002196587,26.63,2072-2124,10,2460784.5,(2025 HG),-4.45,0,0.016,-4.41,bK25H00G,2025 HG
2025-03-22,2.32202506670766,3.47586772e-05,28.10,2069-2125,116,2460756.5,(2025 EM),-6.89,0,0.0081,-6.31,bK25E00M,2025 EM
2025-07-01,5.89399164379815,9.47081e-06,25.31,2102-2125,14,2460857.5,(2025 JP),-6.12,0,0.029,-5.61,bK25J00P,2025 JP
2025-03-26,7.45933680203259,7.2995278e-05,30.73,2081-2124,26,2460760.5,(2025 FN7),-7.42,0,0.0024,-7.22,bK25F07N,2025 FN7
2025-04-03,15.1283597784936,2.5333621e-06,25.27,2115-2122,6,2460768.5,(2025 FR),-5.97,0,0.03,-5.88,bK25F00R,2025 FR
2025-03-20,7.9944276029526,3.1535409e-05,26.93,2084-2125,23,2460754.5,(2025 FU9),-5.95,0,0.014,-5.74,bK25F09U,2025 FU9
2025-03-23,20.249580934075,1.9370222e-06,28.39,2038-2107,6,2460757.5,(2025 FZ6),-6.71,0,0.00714,-6.63,bK25F06Z,2025 FZ6
2025-02-27,12.3834843485224,1.622243e-07,28.31,2079-2123,6,2460733.5,(2025 DC50),-8.54,0,0.00739,-8.43,bK25D50C,2025 DC50
2025-02-24,15.1316708280826,7.568738e-07,27.38,2100-2112,5,2460730.5,(2025 DM2),-7.49,0,0.011,-7.37,bK25D02M,2025 DM2
2025-03-28,14.1368523233609,6.284e-07,27.07,2089-2095,3,2460762.5,(2025 FQ7),-7.54,0,0.013,-7.25,bK25F07Q,2025 FQ7
2025-03-27,10.4890668839,4.7261e-07,30.18,2052-2057,4,2460761.5,(2025 FV12),-8.88,0,0.0031,-8.59,bK25F12V,2025 FV12
2025-04-20,15.4569005580109,1.227037e-06,26.45,2047-2084,5,2460785.5,(2025 HC),-6.81,0,0.017,-6.54,bK25H00C,2025 HC
2025-03-27,15.96,4.812e-07,26.00,2042-2042,1,2460761.5,(2025 FM10),-6.19,0,0.021,-6.19,bK25F10M,2025 FM10
2025-04-24,12.7801199953346,0.00012543321,27.57,2051-2124,6,2460789.5,(2025 HX),-4.83,0,0.01,-4.82,bK25H00X,2025 HX
2025-04-21,7.71,2.906e-07,30.77,2079-2079,1,2460786.5,(2025 HH),-9.46,0,0.0024,-9.46,bK25H00H,2025 HH
2025-04-24,8.55829051160694,8.874e-07,27.47,2088-2106,2,2460789.5,(2025 HU),-7.63,0,0.011,-7.53,bK25H00U,2025 HU
2025-04-03,20.3565046174242,7.96548e-06,27.28,2069-2077,4,2460768.5,(2025 FC22),-6.24,0,0.012,-5.94,bK25F22C,2025 FC22
2025-04-05,9.68227026080868,2.8565e-08,28.31,2085-2092,2,2460770.5,(2025 GS),-9.39,0,0.0074,-9.29,bK25G00S,2025 GS
2025-07-30,12.3918773460623,1.612276e-07,26.21,2094-2125,6,2460886.5,(2025 OE4),-8.10,0,0.019,-7.56,bK25O04E,2025 OE4
2025-08-16,25.5183463145897,2.1056e-07,26.11,2115-2117,2,2460903.5,(2025 PL2),-7.21,0,0.02,-7.10,bK25P02L,2025 PL2
2025-04-01,9.49280690307587,7.140585e-06,28.70,2056-2123,28,2460766.5,(2025 FH25),-7.52,0,0.00617,-7.03,bK25F25H,2025 FH25
2025-04-11,8.17928654715911,1.620037e-05,27.10,2078-2121,6,2460776.5,(2025 GW),-6.07,0,0.013,-6.05,bK25G00W,2025 GW
2025-03-23,7.10793531857789,1.8978216e-06,26.47,2055-2113,25,2460757.5,(2025 FE26),-7.01,0,0.0172,-6.60,bK25F26E,2025 FE26
2025-04-29,7.16,4.466e-06,27.30,2083-2083,1,2460794.5,(2025 HY1),-6.66,0,0.012,-6.66,bK25H01Y,2025 HY1
2025-07-02,9.48,1.617e-08,30.24,2092-2092,1,2460858.5,(2025 NN1),-10.51,0,0.003,-10.51,bK25N01N,2025 NN1
2025-07-19,14.3049928763164,0.00016751867,26.10,2063-2065,3,2460875.5,(2025 OB),-4.41,0,0.02,-4.11,bK25O00B,2025 OB
2025-07-17,6.58776333333333,6e-08,27.86,2086-2095,2,2460873.5,(2025 OC),-9.12,0,0.0091,-8.88,bK25O00C,2025 OC
2025-06-17,7.25914698360163,4.6529e-09,29.70,2076-2098,2,2460843.5,(2025 MB),-10.78,0,0.0039,-10.75,bK25M00B,2025 MB
2025-05-26,14.9296561294762,1.72943e-06,27.52,2082-2097,7,2460821.5,(2025 KJ),-7.23,0,0.011,-6.98,bK25K00J,2025 KJ
2025-07-02,6.68,2.155e-06,27.55,2109-2109,2,2460858.5,(2025 MJ91),-7.55,0,0.01,-7.27,bK25M91J,2025 MJ91
2025-05-28,4.54784482758621,1.4268e-06,27.60,2122-2123,2,2460823.5,(2025 KK),-7.82,0,0.01,-7.60,bK25K00K,2025 KK
2025-05-21,7.89415868810557,0.00012366056,31.36,2066-2124,25,2460816.5,(2025 KF2),-7.52,0,0.0018,-7.16,bK25K02F,2025 KF2
2025-09-25,9.05241638464588,2.62392e-06,25.65,2075-2106,4,2460943.5,(2025 QY16),-6.24,0,0.025,-6.19,bK25Q16Y,2025 QY16
2026-01-13,7.68001238690957,1.46122e-06,30.25,2083-2126,6,2461053.5,(2026 AC17),-8.67,0,0.003,-8.59,bK26A17C,2026 AC17
2025-05-27,3.69802174238269,2.0053e-07,29.29,2037-2095,3,2460822.5,(2025 KE4),-8.93,0,0.0047,-8.63,bK25K04E,2025 KE4
2025-06-04,11.03,9.738e-08,26.79,2068-2068,1,2460830.5,(2025 LB),-7.84,0,0.015,-7.84,bK25L00B,2025 LB
2025-07-02,12.0116475358448,1.2624915e-05,27.56,2095-2124,13,2460858.5,(2025 NA),-6.43,0,0.01,-6.30,bK25N00A,2025 NA
2025-06-17,8.96727532724673,5.4546e-07,26.35,2054-2116,3,2460843.5,(2025 MA),-6.95,0,0.018,-6.85,bK25M00A,2025 MA
2025-06-17,8.40,1.112e-05,28.62,2079-2079,1,2460843.5,(2025 MC),-6.84,0,0.0064,-6.84,bK25M00C,2025 MC
2025-07-04,14.28,2.9387e-08,30.97,2083-2089,2,2460860.5,(2025 NH1),-10.50,0,0.0022,-10.40,bK25N01H,2025 NH1
2025-07-02,9.13178511543918,1.5506e-06,31.20,2064-2071,2,2460858.5,(2025 NO1),-8.97,0,0.00197,-8.82,bK25N01O,2025 NO1
2025-07-29,15.58,3.278e-07,26.74,2065-2065,1,2460885.5,(2025 OF),-7.12,0,0.015,-7.12,bK25O00F,2025 OF
2025-07-23,8.90792012121905,1.04934e-06,26.32,2080-2083,3,2460879.5,(2025 MR89),-6.84,0,0.018,-6.77,bK25M89R,2025 MR89
2025-08-31,11.9197562725935,1.343304e-06,30.19,2054-2067,7,2460918.5,(2025 QK17),-8.33,0,0.0031,-8.17,bK25Q17K,2025 QK17
2025-08-31,8.12,8.713e-07,27.74,2033-2033,1,2460918.5,(2025 QA5),-6.70,0,0.0096,-6.70,bK25Q05A,2025 QA5
2025-07-04,8.64311194046528,3.57976e-07,24.83,2082-2118,3,2460860.5,(2025 MV89),-6.71,0,0.037,-6.53,bK25M89V,2025 MV89
2025-07-07,2.79417237308146,8.47e-07,27.59,2109-2122,2,2460863.5,(2025 NL),-7.95,0,0.01,-7.84,bK25N00L,2025 NL
2025-08-21,7.15852062381577,1.3722e-07,28.29,2109-2115,2,2460908.5,(2025 QO),-9.09,0,0.0074,-8.83,bK25Q00O,2025 QO
2025-10-08,12.449663585297,1.535248e-06,27.50,2074-2082,5,2460956.5,(2025 TP1),-7.45,0,0.011,-7.01,bK25T01P,2025 TP1
2025-07-29,6.79443840360839,2.4831e-07,25.46,2097-2125,3,2460885.5,(2025 ML2),-7.50,0,0.027,-7.23,bK25M02L,2025 ML2
2025-09-28,7.87519237042025,8.1248302e-06,31.33,2059-2120,16,2460946.5,(2025 SB21),-8.86,0,0.00182,-8.40,bK25S21B,2025 SB21
2025-07-03,8.7,0.0002570131,27.53,2062-2062,2,2460859.5,(2025 NC),-4.77,0,0.011,-4.77,bK25N00C,2025 NC
2025-07-02,11.48,4.197e-07,30.20,2088-2088,1,2460858.5,(2025 NM1),-8.99,0,0.0031,-8.99,bK25N01M,2025 NM1
2025-10-20,1.74246308964215,0.00032780094,28.84,2103-2125,25,2460968.5,(2025 SH6),-5.93,0,0.0058,-5.80,bK25S06H,2025 SH6
2025-11-20,9.51574892062438,1.2044e-07,26.50,2081-2099,4,2460999.5,(2025 VO1),-8.13,0,0.017,-7.82,bK25V01O,2025 VO1
2025-10-31,6.49,1.394e-06,28.27,2120-2120,1,2460979.5,(2025 UE7),-7.87,0,0.0075,-7.87,bK25U07E,2025 UE7
2025-08-02,9.05536846420814,2.600144e-07,29.43,2108-2124,6,2460889.5,(2025 PC),-9.27,0,0.0044,-9.08,bK25P00C,2025 PC
2025-08-02,9.82677330699532,4.6574e-06,27.45,2112-2118,3,2460889.5,(2025 PD),-7.22,0,0.011,-6.84,bK25P00D,2025 PD
2013-04-20,6.93289922210338,0.0003786263435,27.79,2053-2125,120,2456402.5,(2013 HL167),-5.38,0,0.00939,-5.03,bK13HG7L,2013 HL167
2025-10-15,5.88886404246324,1.06445e-05,24.53,2096-2123,16,2460963.5,(2025 QP3),-5.52,0,0.042,-5.14,bK25Q03P,2025 QP3
2025-08-03,10.6753552194444,6.1531626e-06,27.83,2084-2125,10,2460890.5,(2025 PQ),-6.90,0,0.0092,-6.73,bK25P00Q,2025 PQ
2025-08-04,9.69,1.4088e-07,30.46,2059-2059,2,2460891.5,(2025 PU),-9.49,0,0.0027,-9.38,bK25P00U,2025 PU
2025-07-27,13.3602709924343,3.37574e-07,27.38,2064-2070,2,2460883.5,(2025 OV20),-7.47,0,0.011,-7.46,bK25O20V,2025 OV20
2025-09-02,12.3038891511373,4.25805e-05,26.34,2106-2124,10,2460920.5,(2025 QG16),-5.42,0,0.018,-5.28,bK25Q16G,2025 QG16
2025-08-22,8.65,1.4406e-05,26.92,2102-2102,2,2460909.5,(2025 PQ1),-6.30,0,0.014,-6.06,bK25P01Q,2025 PQ1
2025-10-13,2.57351914590864,0.000124206197,30.05,2077-2124,47,2460961.5,(2025 TS14),-6.95,0,0.0033,-6.71,bK25T14S,2025 TS14
2025-09-16,10.8060499744176,1.91538e-06,30.04,2068-2109,4,2460934.5,(2025 SB9),-8.38,0,0.0033,-8.21,bK25S09B,2025 SB9
2025-09-24,7.1035373063579,0.0001071969478,30.02,2069-2125,87,2460942.5,(2025 SV4),-7.14,0,0.00331,-6.70,bK25S04V,2025 SV4
2025-09-28,7.47086844539152,6.9114006e-06,27.90,2084-2125,44,2460946.5,(2025 SS5),-7.70,0,0.0089,-6.91,bK25S05S,2025 SS5
2025-09-26,4.93140700424616,0.000719947941,30.05,2064-2125,38,2460944.5,(2025 SS7),-5.74,0,0.0033,-5.68,bK25S07S,2025 SS7
2025-09-30,10.6286543544457,2.42134869e-05,25.36,2066-2125,41,2460948.5,(2025 SQ14),-5.78,0,0.029,-4.98,bK25S14Q,2025 SQ14
2025-10-18,8.77712900753959,0.000311153008,26.32,2076-2125,24,2460966.5,(2025 SK22),-4.30,0,0.018,-4.25,bK25S22K,2025 SK22
2025-10-03,5.05235577850666,3.1098e-08,28.68,2092-2103,2,2460951.5,(2025 SL22),-9.77,0,0.0062,-9.65,bK25S22L,2025 SL22
2025-10-17,8.31441515755,5.05649e-06,26.54,2093-2121,5,2460965.5,(2025 TA),-6.54,0,0.017,-6.39,bK25T00A,2025 TA
2025-10-03,9.96220214555883,0.0001868517212,28.91,2086-2107,33,2460951.5,(2025 TQ),-6.02,0,0.0056,-5.85,bK25T00Q,2025 TQ
2025-10-20,5.12610303794922,7.60913145e-05,27.34,2091-2125,58,2460968.5,(2025 UB),-6.07,0,0.012,-5.63,bK25U00B,2025 UB
2025-10-23,11.5805903606993,6.859315e-05,28.53,2063-2084,11,2460971.5,(2025 UV4),-6.00,0,0.00668,-5.86,bK25U04V,2025 UV4
2025-11-02,11.9029616660523,1.0852e-06,27.11,2093-2108,2,2460981.5,(2025 UY7),-7.28,0,0.013,-7.19,bK25U07Y,2025 UY7
2025-10-21,15.1898136641667,2.89209e-07,27.56,2081-2121,6,2460969.5,(2025 UJ1),-8.07,0,0.01,-7.91,bK25U01J,2025 UJ1
2025-10-22,12.1623508781396,3.7067e-08,26.08,2117-2122,2,2460970.5,(2025 UV1),-8.29,0,0.021,-8.23,bK25U01V,2025 UV1
2025-10-21,10.4096454521424,3.2764801e-05,28.04,2091-2123,16,2460969.5,(2025 UC2),-6.42,0,0.0084,-6.25,bK25U02C,2025 UC2
2025-11-16,16.3500027666521,8.4976351e-05,27.23,2101-2110,4,2460995.5,(2025 VM3),-5.51,0,0.012,-5.19,bK25V03M,2025 VM3
2025-10-23,4.56825268590761,0.000484194149,29.52,2076-2125,265,2460971.5,(2025 UC6),-6.56,0,0.0042,-5.91,bK25U06C,2025 UC6
2025-11-02,6.95810786091813,8.2983551e-06,29.21,2100-2125,23,2460981.5,(2025 UR11),-7.69,0,0.0049,-7.54,bK25U11R,2025 UR11
2025-10-31,8.38396336535872,3.3411e-07,29.63,2121-2125,2,2460979.5,(2025 UZ7),-9.14,0,0.004,-9.11,bK25U07Z,2025 UZ7
2025-10-30,7.52401277015807,0.0001593373699,29.80,2040-2125,89,2460978.5,(2025 UK9),-6.68,0,0.0037,-6.33,bK25U09K,2025 UK9
2025-10-22,15.0724160414315,2.8699334e-05,30.90,2122-2123,15,2460970.5,(2025 UC12),-8.21,0,0.0022,-7.57,bK25U12C,2025 UC12
2025-11-14,14.0674970136637,3.5222925e-05,28.25,2060-2124,9,2460993.5,(2025 VA1),-6.04,0,0.0076,-6.01,bK25V01A,2025 VA1
2025-11-27,11.68,1.203e-09,29.54,2110-2110,1,2461006.5,(2025 WR1),-11.34,0,0.0042,-11.34,bK25W01R,2025 WR1
2025-10-26,6.27,3.910e-09,28.56,2112-2112,1,2460974.5,(2025 UD3),-10.53,0,0.0066,-10.53,bK25U03D,2025 UD3
2025-11-13,13.9317074363992,2.044e-07,28.54,2095-2104,2,2460992.5,(2025 VT2),-8.61,0,0.0066,-8.52,bK25V02T,2025 VT2
2023-10-06,3.05,1.367e-04,27.93,2125-2125,1,2460223.5,(2023 TA),-5.81,0,0.0088,-5.81,bK23T00A,2023 TA
2025-11-16,10.1052252353163,2.9461299e-05,30.34,2053-2124,49,2460995.5,(2025 VR4),-7.82,0,0.0029,-7.32,bK25V04R,2025 VR4
2025-11-30,9.41368588953052,1.11636973e-05,28.79,2067-2125,33,2461009.5,(2025 WQ10),-6.96,0,0.0059,-6.85,bK25W10Q,2025 WQ10
2025-11-16,12.6078049842167,5.865074e-05,28.27,2088-2117,9,2460995.5,(2025 VK5),-5.93,0,0.0075,-5.89,bK25V05K,2025 VK5
2025-11-16,9.72008091076613,1.67659023e-05,26.36,2044-2116,22,2460995.5,(2025 VJ5),-5.54,0,0.018,-5.27,bK25V05J,2025 VJ5
2025-11-20,4.42,1.229e-07,26.99,2124-2124,1,2460999.5,(2025 VM5),-8.38,0,0.014,-8.38,bK25V05M,2025 VM5
2025-11-23,15.75,3.176e-08,27.57,2073-2073,1,2461002.5,(2025 VN14),-8.60,0,0.01,-8.60,bK25V14N,2025 VN14
2025-11-29,17.6669755668853,1.556576e-06,26.96,2106-2112,4,2461008.5,(2025 WZ3),-6.95,0,0.014,-6.78,bK25W03Z,2025 WZ3
2025-12-14,7.45978920979761,6.64752054e-05,29.13,2066-2091,13,2461023.5,(2025 XQ),-6.22,0,0.0051,-6.21,bK25X00Q,2025 XQ
2025-12-13,8.54,7.392e-07,26.59,2115-2115,1,2461022.5,(2025 WQ8),-7.26,0,0.016,-7.26,bK25W08Q,2025 WQ8
2025-12-08,9.02,1.458e-09,29.95,2096-2096,1,2461017.5,(2025 XA1),-11.46,0,0.0035,-11.46,bK25X01A,2025 XA1
2025-12-02,9.44307672245555,2.22386e-06,28.27,2065-2073,4,2461011.5,(2025 WB5),-7.42,0,0.0075,-7.26,bK25W05B,2025 WB5
2025-12-22,1.11692224467073,1.651681e-07,27.76,2041-2110,9,2461031.5,(2025 YU11),-8.21,0,0.0095,-7.97,bK25Y11U,2025 YU11
2025-11-25,8.00605546528509,6.00664e-06,26.93,2106-2125,16,2461004.5,(2025 VF5),-6.80,0,0.014,-6.54,bK25V05F,2025 VF5
2025-12-15,7.48461136658438,0.000323807089,26.64,2055-2122,32,2461024.5,(2025 WD10),-4.71,0,0.016,-4.46,bK25W10D,2025 WD10
2026-01-06,5.13512645232767,8.3764413e-06,25.55,2092-2123,15,2461046.5,(2025 XE2),-6.09,0,0.026,-5.77,bK25X02E,2025 XE2
2026-01-31,10.589919804875,6.3224292e-06,26.55,2043-2124,23,2461071.5,(2026 BS7),-6.49,0,0.0168,-5.93,bK26B07S,2026 BS7
2025-12-22,5.82087311313919,1.117862e-05,29.81,2097-2121,9,2461031.5,(2025 YQ2),-7.75,0,0.0037,-7.66,bK25Y02Q,2025 YQ2
2025-12-23,10.5399958013258,3.067635e-05,24.93,2091-2125,9,2461032.5,(2025 WA14),-4.89,0,0.035,-4.70,bK25W14A,2025 WA14
2026-02-26,10.21,1.518e-07,25.40,2093-2093,1,2461097.5,(2026 CT2),-7.19,0,0.028,-7.19,bK26C02T,2026 CT2
2025-12-23,6.96699961311742,2.47072384e-05,30.69,2077-2122,41,2461032.5,(2025 YR3),-8.38,0,0.0025,-7.67,bK25Y03R,2025 YR3
2025-10-02,14.02,6.118e-08,27.30,2109-2109,1,2460950.5,(2025 SM22),-8.48,0,0.012,-8.48,bK25S22M,2025 SM22
2025-11-28,20.6736535661051,8.391396e-07,28.68,2089-2124,4,2461007.5,(2025 WK16),-7.72,0,0.0062,-7.71,bK25W16K,2025 WK16
2026-03-10,10.1623928225445,2.76644e-07,27.73,2095-2125,6,2461109.5,(2026 EJ1),-8.55,0,0.0096,-8.20,bK26E01J,2026 EJ1
2026-01-20,7.35,5.514e-07,27.78,2111-2111,1,2461060.5,(2026 AG5),-7.96,0,0.0094,-7.96,bK26A05G,2026 AG5
2026-01-18,7.05,5.124e-08,26.32,2124-2124,1,2461058.5,(2026 AS1),-8.37,0,0.018,-8.37,bK26A01S,2026 AS1
2026-01-20,15.2195127797753,1.79385e-06,28.95,2107-2125,2,2461060.5,(2026 BD6),-7.76,0,0.0055,-7.76,bK26B06D,2026 BD6
2026-01-18,8.00562459641872,2.086011e-06,26.31,2072-2097,14,2461058.5,(2025 XK),-7.02,0,0.019,-6.50,bK25X00K,2025 XK
2023-06-27,14.85,7.676e-06,21.35,2124-2124,1,2460122.5,620100 (2016 WJ1),-3.57,0,0.18,-3.57,a0620100,620100
2025-12-10,22.4888255347226,3.6374e-07,29.25,2058-2062,3,2461019.5,(2025 XN),-8.19,0,0.0048,-8.04,bK25X00N,2025 XN
2025-11-26,28.245485349884,3.3704716e-06,29.02,2053-2066,4,2461005.5,(2025 WM20),-6.75,0,0.0053,-6.73,bK25W20M,2025 WM20
2019-11-18,7.61789132599752,2.653919e-06,25.20,2075-2125,15,2458805.5,(2019 RT3),-6.22,0,0.031,-5.93,bK19R03T,2019 RT3
2025-12-09,12.4272768026549,8.90714e-07,25.63,2067-2092,10,2461018.5,(2025 XM),-6.90,0,0.025,-6.33,bK25X00M,2025 XM
2025-12-23,16.31,2.761e-07,25.79,2067-2067,1,2461032.5,(2025 XU1),-6.73,0,0.024,-6.73,bK25X01U,2025 XU1
2025-12-19,5.67053043398115,0.0001884223024,27.68,2072-2124,16,2461028.5,(2025 XA3),-5.44,0,0.0099,-5.40,bK25X03A,2025 XA3
2026-04-17,11.0349374419103,6.9935e-07,27.00,2057-2103,3,2461147.5,(2026 GP),-7.30,0,0.013,-6.99,bK26G00P,2026 GP
2026-04-17,28.80,1.221e-10,25.30,2118-2118,1,2461147.5,(2026 GT2),-9.89,0,0.029,-9.89,bK26G02T,2026 GT2
2025-12-13,6.72398442626328,3.567673e-07,28.95,2081-2125,13,2461022.5,(2025 XF2),-9.03,0,0.0055,-8.75,bK25X02F,2025 XF2
2026-01-12,8.82582153479694,5.1031259e-05,27.23,2088-2124,62,2461052.5,(2026 AJ),-6.08,0,0.012,-5.64,bK26A00J,2026 AJ
2026-01-16,10.2419904256115,8.0214e-07,30.11,2102-2120,4,2461056.5,(2026 BE6),-8.90,0,0.0032,-8.80,bK26B06E,2026 BE6
2025-12-19,8.67014766760539,4.14038e-08,27.75,2119-2122,2,2461028.5,(2025 XL6),-9.09,0,0.0096,-9.09,bK25X06L,2025 XL6
2025-12-28,7.20458407079646,7.91e-08,25.50,2092-2118,3,2461037.5,(2025 YW4),-7.99,0,0.027,-7.67,bK25Y04W,2025 YW4
2026-01-06,26.54,5.711e-08,22.66,2090-2090,1,2461046.5,(2025 YX4),-5.84,0,0.099,-5.84,bK25Y04X,2025 YX4
2026-01-12,9.16,1.722e-06,27.67,2076-2076,1,2461052.5,(2026 AB),-7.13,0,0.0099,-7.13,bK26A00B,2026 AB
2026-01-18,13.4797559845343,9.544477e-06,25.91,2070-2086,6,2461058.5,(2025 YK4),-5.54,0,0.022,-5.49,bK25Y04K,2025 YK4
2026-01-12,9.42084535057185,1.42781e-06,28.86,2083-2099,3,2461052.5,(2025 YA8),-8.18,0,0.0057,-7.89,bK25Y08A,2025 YA8
2026-01-14,17.98,9.571e-09,27.15,2043-2043,1,2461054.5,(2026 AZ2),-8.40,0,0.013,-8.40,bK26A02Z,2026 AZ2
2026-01-18,11.0722546494281,1.245422e-06,28.11,2097-2126,18,2461058.5,(2026 AU),-8.20,0,0.0081,-7.67,bK26A00U,2026 AU
2026-02-05,20.1866208141382,4.866471e-07,26.11,2115-2119,3,2461076.5,(2026 BB6),-7.03,0,0.02,-6.86,bK26B06B,2026 BB6
2026-01-16,7.97963527671659,0.00084702078,29.28,2084-2117,11,2461056.5,(2026 AE4),-5.41,0,0.0047,-5.41,bK26A04E,2026 AE4
2025-12-17,9.85359881276454,0.000124788726,26.93,2052-2069,5,2461026.5,(2025 LK),-4.82,0,0.014,-4.66,bK25L00K,2025 LK
2026-01-18,6.77845678113593,3.6854902e-06,29.71,2068-2121,14,2461058.5,(2026 AW1),-8.06,0,0.0039,-7.90,bK26A01W,2026 AW1
2026-02-15,7.18419892767496,6.5362831e-06,28.60,2063-2112,21,2461086.5,(2026 CE),-7.67,0,0.0065,-7.21,bK26C00E,2026 CE
2026-02-14,12.05,4.573e-09,30.07,2040-2040,1,2461085.5,(2026 CP2),-10.22,0,0.0033,-10.22,bK26C02P,2026 CP2
2026-01-20,2.39093094009013,7.86882e-07,32.07,2094-2124,3,2461060.5,(2026 BZ5),-9.90,0,0.0013,-9.89,bK26B05Z,2026 BZ5
2026-02-07,10.1297931517574,2.4269e-07,25.23,2063-2123,3,2461078.5,(2026 CC),-7.06,0,0.03,-6.83,bK26C00C,2026 CC
2026-02-07,10.5883431511793,2.14745e-07,31.23,2043-2086,5,2461078.5,(2026 CS1),-9.50,0,0.0019,-9.39,bK26C01S,2026 CS1
